,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
832,Maruti,Vitara BrezzaZDI + AMT,947099,2018,Delhi,Diesel,15077,Automatic,1,21068
833,Maruti,Vitara BrezzaVDI,750000,2018,Delhi,Diesel,45055,Manual,1,16683
834,Maruti,Wagon R 1.0LXI,237699,2013,Delhi,Petrol,84796,Manual,1,5287
835,Maruti,Wagon R 1.0VXI,183000,2010,Delhi,Petrol,62342,Manual,2,4071
836,Hyundai,,888888,2018,Delhi,Diesel,66356,,1,19773
837,Honda,CityV MT PETROL,429799,2013,Delhi,Petrol,80673,Manual,2,9561
838,Maruti,Wagon R StingrayLXI,300000,2014,Delhi,Petrol + CNG,49950,Manual,1,6673
839,Maruti,Vitara BrezzaVDI,652199,2018,Delhi,Diesel,54041,Manual,2,14508
840,Hyundai,Grand i10SPORTZ (O) 1.2 AT VTVT,511000,2017,Delhi,Petrol,39242,Manual,1,11367
841,Maruti,SwiftVDI,465599,2016,Delhi,Diesel,74123,Manual,1,10357
842,Hyundai,,1193799,2018,Delhi,Diesel,44510,,1,26555
843,Hyundai,i20SPORTZ 1.2 VTVT,351000,2013,Delhi,Petrol,71593,Manual,2,7808
844,Maruti,Swift DzireVDI BS IV,368000,2014,Delhi,Diesel,72694,Manual,1,8186
845,Renault,Duster110 PS RXZ DIESEL OPT,381000,2014,Delhi,Diesel,75434,Manual,2,8475
846,Honda,Amaze1.5 SMT I DTEC,308000,2013,Delhi,Diesel,75191,Manual,2,6851
847,Maruti,Swift DzireVXI,156000,2008,Delhi,Petrol,98587,Manual,3,3470
848,Maruti,Swift DzireVXI,255000,2010,Delhi,Petrol,43829,Manual,1,5672
849,Maruti,Swift DzireVXI 1.2 BS IV,403599,2014,Delhi,Petrol,73614,Manual,1,8978
850,Hyundai,Creta1.4 E PLUS CRDI,929000,2018,Delhi,Diesel,26350,Manual,1,20665
851,Maruti,Wagon R 1.0VXI,350000,2017,Delhi,Petrol,58335,Manual,1,7786
852,Hyundai,,1237000,2019,Delhi,Petrol,22630,,2,27516
853,Mahindra,ScorpioS10,1033199,2016,Delhi,Diesel,59831,Manual,1,22983
854,Hyundai,Creta1.6 SX PLUS PETROL,1115000,2018,Delhi,Petrol,34051,Manual,1,24803
855,Maruti,Vitara BrezzaZDI AMT,914000,2019,Delhi,Diesel,32134,Automatic,1,20331
856,Mahindra,XUV500W7 FWD,1280000,2018,Delhi,Diesel,15203,Manual,1,28473
857,Hyundai,VernaFLUIDIC 1.4 CRDI,337999,2012,Delhi,Diesel,96847,Manual,1,7519
858,Hyundai,i10SPORTZ 1.2 KAPPA2,264999,2011,Delhi,Petrol,89631,Manual,1,5895
859,Maruti,Swift DzireVXI 1.2 BS IV,411000,2015,Delhi,Petrol,72560,Manual,1,9142
860,Maruti,Vitara BrezzaZDI,718000,2018,Delhi,Diesel,64151,Manual,1,15972
861,Toyota,Fortuner2.8 4x2 AT,2785499,2018,Delhi,Diesel,25870,Automatic,4,61962
862,Ford,Ecosport1.5 TITANIUM TI VCT,774299,2018,Delhi,Petrol,47752,Manual,1,17224
863,Maruti,Vitara BrezzaVDI,705799,2018,Delhi,Diesel,61601,Manual,1,15700
864,Ford,Ecosport1.5TITANIUM TDCI,881499,2019,Delhi,Diesel,18721,Manual,1,19608
865,Hyundai,Elite i201.4 CRDI ASTA (O),643999,2017,Delhi,Diesel,83618,Manual,2,14325
866,Toyota,YARISJ MT,745199,2018,Delhi,Petrol,52581,Manual,2,16577
867,Nissan,TerranoXE 85 PS DEISEL,650000,2018,Delhi,Diesel,25909,Manual,1,14459
868,Maruti,AltoLXI,125000,2009,Delhi,Petrol,76236,Manual,1,2781
869,Maruti,Swift DzireVDI ABS,465199,2015,Delhi,Diesel,76604,Manual,1,10348
870,Maruti,SwiftVDI ABS,386099,2015,Delhi,Diesel,92086,Manual,1,8589
871,Maruti,AltoLXI,117000,2008,Delhi,Petrol,74730,Manual,1,2603
872,Mahindra,XUV500W8 FWD,640799,2014,Delhi,Diesel,78706,Manual,2,14254
873,Maruti,Swift DzireVXI,174799,2008,Delhi,Petrol,89412,Manual,2,3888
874,Renault,KwidRXT,325000,2019,Delhi,Petrol,31898,Manual,1,7229
875,Maruti,Vitara BrezzaVDI OPT,774099,2018,Delhi,Diesel,50661,Manual,1,17219
876,Hyundai,Elite i20ASTA 1.2,685000,2018,Delhi,Petrol,23571,Manual,1,15237
877,Maruti,Vitara BrezzaVDI,772699,2019,Delhi,Diesel,46825,Manual,1,17188
878,Mahindra,,1127699,2018,Delhi,Diesel,20741,,1,25085
879,Maruti,Swift DzireZDI,360799,2013,Delhi,Diesel,77823,Manual,1,8026
880,Maruti,SwiftVDI,337399,2014,Delhi,Diesel,72597,Manual,1,7505
881,Maruti,,443599,2015,Delhi,Diesel,78413,,1,9868
882,Maruti,S CrossALPHA 1.3,652799,2017,Delhi,Diesel,64361,Manual,1,14521
883,Maruti,Alto 800LXI,240000,2016,Delhi,Petrol,72098,Manual,1,5339
884,Maruti,Vitara BrezzaVDI AMT,920000,2019,Delhi,Diesel,34299,Manual,1,20465
885,Honda,CitySV MT DIESEL,527299,2016,Delhi,Diesel,99493,Manual,2,11729
886,Maruti,SwiftVXI,190500,2010,Delhi,Petrol,92181,Manual,3,4238
887,Maruti,Alto K10VXI,345500,2018,Delhi,Petrol,38809,Manual,1,7685
888,Skoda,Rapid1.6 MPI MT ACTIVE,575000,2017,Delhi,Petrol,35892,Manual,1,12791
889,Maruti,,246000,2010,Delhi,Petrol,68830,,2,5472
890,Tata,TIGORRevotorq XZ (O),441000,2017,Delhi,Diesel,60750,Manual,1,9810
891,Hyundai,Elite i20SPORTZ 1.4,573199,2017,Delhi,Diesel,74780,Manual,1,12750
892,Hyundai,i20MAGNA O 1.4 CRDI,280000,2012,Delhi,Diesel,83950,Manual,1,6228
893,Volkswagen,PoloGT TSI,817000,2019,Delhi,Petrol,15545,Manual,1,18174
894,Maruti,Wagon R 1.0LXI,230000,2013,Delhi,Petrol,70965,Manual,3,5116
895,Maruti,Vitara BrezzaZDI,732000,2018,Delhi,Diesel,58827,Manual,1,16283
896,Maruti,A StarVXI,133000,2009,Delhi,Petrol,92552,Manual,1,2959
897,Maruti,BalenoDELTA 1.2 K12,515000,2016,Delhi,Petrol,36106,Manual,1,11456
898,Honda,CityV MT PETROL,530000,2014,Delhi,Petrol,78226,Manual,2,11790
899,Toyota,Innova2.5 GX 7 STR BS IV,609299,2013,Delhi,Diesel,88190,Manual,2,13554
900,Maruti,Swift DzireVDI BS IV,339699,2013,Delhi,Diesel,79248,Manual,2,7556
901,Maruti,ErtigaVDI SHVS,624799,2016,Delhi,Diesel,69953,Manual,1,13898
902,Hyundai,New Elantra1.6 SX AT O,1538199,2018,Delhi,Diesel,44347,Automatic,1,34216
903,Maruti,SwiftLXI OPT,408699,2017,Delhi,Petrol,100691,Manual,1,9091
904,Maruti,Wagon R 1.0LXI,192900,2010,Delhi,Petrol,71922,Manual,1,4291
905,Maruti,SwiftVDI,286799,2012,Delhi,Diesel,95400,Manual,2,6380
906,Ford,Ecosport1.5 TREND TDCI,378399,2014,Delhi,Diesel,91788,Manual,1,8417
907,Hyundai,i10ERA 1.1 IRDE,260199,2012,Delhi,Petrol,70672,Manual,1,5788
908,Hyundai,Grand i10magna 1.2 crdi,440000,2018,Delhi,Diesel,41442,Manual,1,9788
909,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,465000,2017,Delhi,Petrol,37785,Manual,1,10344
910,Maruti,SwiftZDI,414599,2013,Delhi,Diesel,77409,Manual,1,9223
911,Maruti,,930000,2019,Delhi,Petrol,42970,,1,20687
912,Renault,ScalaRXZ,245399,2013,Delhi,Diesel,103633,Manual,1,5459
913,Maruti,Swift DzireVDI BS IV,405000,2015,Delhi,Diesel,80515,Manual,1,9009
914,Maruti,Wagon R 1.0LXI,300000,2014,Delhi,Petrol,55879,Manual,1,6673
915,Maruti,BalenoALPHA 1.2K12  AT,690000,2018,Delhi,Petrol,24055,Automatic,1,15349
916,Volkswagen,JettaTRENDLINE 1.4 TSI MT,440399,2012,Delhi,Petrol,88973,Manual,2,9796
917,Maruti,AltoLXI,150000,2010,Delhi,Petrol,84097,Manual,1,3337
918,Maruti,Vitara BrezzaVDI,633999,2016,Delhi,Diesel,70372,Manual,1,14103
919,Maruti,CiazVDI (O) SHVS HYBIRD,575000,2017,Delhi,Diesel,55407,Manual,1,12791
920,Mercedes,Benz C Class200 CGI AVANTGARDE,875000,2011,Delhi,Petrol,32626,Manual,2,19464
921,Maruti,SwiftVDI,354999,2014,Delhi,Diesel,83384,Manual,1,7897
922,Renault,,489000,2020,Delhi,Petrol,19551,,1,10878
923,Ford,Ecosport1.5 TITANIUM TI VCT AT,760000,2017,Delhi,Petrol,35515,Automatic,1,16906
924,Maruti,Swift DzireVDI BS IV,324299,2012,Delhi,Diesel,86910,Manual,1,7214
925,Toyota,Innova Crysta2.4 ZX 7 STR,1778000,2017,Delhi,Diesel,30187,Manual,1,39551
926,Hyundai,,1200000,2019,Delhi,Petrol,16928,,1,26693
927,Toyota,Innova Crysta2.4 ZX 7 STR,1675000,2016,Delhi,Diesel,16070,Manual,1,37259
928,Hyundai,Elite i20SPORTZ 1.2,585000,2017,Delhi,Petrol,34724,Manual,1,13013
929,Toyota,Innova2.5 GX 8 STR BS IV,762999,2013,Delhi,Diesel,55401,Manual,1,16972
930,Maruti,Wagon R 1.0LXI,313299,2014,Delhi,Petrol,69873,Manual,1,6969
931,Maruti,Swift DzireLDI BS IV,334000,2014,Delhi,Diesel,56518,Manual,2,7430
932,Hyundai,Creta1.6 SX (O) CRDI,745199,2015,Delhi,Diesel,72762,Manual,1,16577
933,Nissan,TerranoXL P,370000,2015,Delhi,Petrol,76056,Manual,1,8230
934,Maruti,BalenoALPHA 1.2 K12 AMT,719000,2017,Delhi,Petrol,30406,Automatic,1,15994
935,Mahindra,XUV500W10,879999,2015,Delhi,Diesel,67807,Manual,1,19575
936,Ford,Ecosport1.5TITANIUM TDCI,450000,2014,Delhi,Diesel,78423,Manual,1,10010
937,Maruti,Vitara BrezzaLDI OPT,625000,2017,Delhi,Diesel,46480,Manual,1,13903
938,Renault,Duster85 PS RXL,302399,2012,Delhi,Diesel,97044,Manual,2,6727
939,Hyundai,Grand i10MAGNA 1.1 CRDI,349000,2016,Delhi,Diesel,60494,Manual,1,7763
940,Mahindra,,799000,2015,Delhi,Diesel,73529,,2,17773
941,Hyundai,VENUESX(O) CRDi,1013699,2019,Delhi,Diesel,25835,Manual,1,22549
942,Maruti,Wagon R 1.0LXI,315000,2016,Delhi,Petrol,59856,Manual,1,7007
943,Mahindra,,1474000,2019,Delhi,Diesel,36942,,1,32788
944,Honda,Amaze1.5 SX MT I DTEC,372599,2015,Delhi,Diesel,74626,Manual,1,8288
945,Maruti,SwiftVDI ABS,405599,2015,Delhi,Diesel,80910,Manual,1,9022
946,Renault,Duster85 PS RXL OPT,371099,2014,Delhi,Diesel,92860,Manual,2,8255
947,Maruti,IGNISDELTA 1.2 K12,425000,2017,Delhi,Petrol,39109,Manual,1,9454
948,Maruti,BalenoALPHA DDIS 190,603399,2016,Delhi,Diesel,67190,Manual,1,13422
949,Maruti,SwiftVDI,313399,2013,Delhi,Diesel,82519,Manual,1,6971
950,Maruti,Alto K10VXI,166399,2011,Delhi,Petrol,118427,Manual,1,3701
951,Maruti,Vitara BrezzaVDI,637299,2016,Delhi,Diesel,72364,Manual,2,14176
952,Maruti,Vitara BrezzaVDI,710399,2017,Delhi,Diesel,79275,Manual,1,15802
953,Maruti,SwiftVDI,324699,2012,Delhi,Diesel,108897,Manual,1,7223
954,Maruti,SwiftVDI,348699,2013,Delhi,Diesel,114506,Manual,1,7757
955,Toyota,Fortuner2.8 4x2 MT,2875000,2018,Delhi,Diesel,54295,Manual,1,63953
956,Honda,Amaze1.5 SMT I DTEC,350099,2013,Delhi,Diesel,72179,Manual,1,7788
957,Hyundai,New Elantra2.0 SX (O) AT,1001199,2016,Delhi,Petrol,49510,Automatic,2,22271
958,Hyundai,Elite i20MAGNA 1.2,444399,2016,Delhi,Petrol,99372,Manual,1,9885
959,Hyundai,i10ERA 1.1 IRDE,170000,2011,Delhi,Petrol,96464,Manual,2,3782
960,Maruti,Swift DzireVDI BS IV,346199,2013,Delhi,Diesel,83315,Manual,1,7701
961,Maruti,Swift DzireLDI BS IV,389000,2015,Delhi,Diesel,60825,Manual,1,8653
962,Hyundai,Elite i20ASTA 1.4 CRDI,560099,2015,Delhi,Diesel,73244,Manual,2,12459
963,Mahindra,,974000,2017,Delhi,Diesel,77992,,1,21666
964,Maruti,SwiftVDI ABS,450199,2015,Delhi,Diesel,68871,Manual,1,10014
965,Maruti,SwiftZDI,439399,2015,Delhi,Diesel,75646,Manual,2,9774
966,Maruti,Zen EstiloVXI,142399,2009,Delhi,Petrol,98519,Manual,1,3168
967,Mahindra,TUV300T8 AT,571000,2015,Delhi,Diesel,65766,Automatic,1,12702
968,Maruti,Vitara BrezzaVDI OPT,680299,2018,Delhi,Diesel,60109,Manual,1,15133
969,Renault,Duster85 PS RXE,492000,2016,Delhi,Diesel,85227,Manual,1,10944
970,Hyundai,Grand i10SPORTS 1.2 VTVT,352599,2013,Delhi,Petrol,84711,Manual,1,7843
971,Maruti,CiazVDI PLUS,442000,2015,Delhi,Diesel,70325,Manual,1,9832
972,Hyundai,Creta1.6 SX (O) CRDI,1071599,2018,Delhi,Diesel,59837,Manual,2,23837
973,Maruti,SwiftVDI ABS,371899,2014,Delhi,Diesel,86550,Manual,1,8273
974,Renault,ScalaRXL DIESEL,298000,2014,Delhi,Diesel,51910,Manual,1,6629
975,Hyundai,Grand i10SPORTS 1.2 VTVT,479000,2017,Delhi,Petrol,42497,Manual,1,10655
976,Maruti,SwiftVDI ABS,462899,2015,Delhi,Diesel,63600,Manual,1,10297
977,Hyundai,i10ASTA 1.2 KAPPA2,245000,2013,Delhi,Petrol,64770,Manual,2,5450
978,Maruti,Wagon R StingrayVXI,369000,2016,Delhi,Petrol,50651,Manual,1,8208
979,Hyundai,,313000,2016,Delhi,Petrol,78279,,1,6963
980,Maruti,Alto 800LXI,310999,2017,Delhi,Petrol,54041,Manual,1,6918
981,Hyundai,Santro XingGL PLUS,247000,2014,Delhi,Petrol,67198,Manual,1,5494
982,Maruti,Vitara BrezzaZDI PLUS,685000,2016,Delhi,Diesel,54741,Manual,1,15237
983,Maruti,RitzLDI,209000,2014,Delhi,Diesel,82118,Manual,1,4649
984,Maruti,SwiftLXI OPT,450000,2017,Delhi,Petrol,44438,Manual,1,10010
985,Honda,Jazz1.2 SELECT I VTEC,245000,2011,Delhi,Petrol,98367,Manual,2,5450
986,Mahindra,XUV500W10 AT,1251000,2017,Delhi,Diesel,53597,Automatic,1,27828
987,Toyota,Etios LivaGD,245799,2012,Delhi,Diesel,94952,Manual,1,5468
988,Maruti,Swift DzireLDI BS IV,333299,2015,Delhi,Diesel,99782,Manual,1,7414
989,Ford,EcosportTITANIUM PLUS 1.5 TI VCT MT,749000,2018,Delhi,Petrol,57314,Manual,1,16661
990,Hyundai,Creta1.4 E PLUS CRDI,765000,2017,Delhi,Diesel,73223,Manual,1,17017
991,Maruti,Vitara BrezzaVDI,829099,2019,Delhi,Diesel,37696,Manual,1,18443
992,Ford,Ecosport1.5 TITANIUM TI VCT AT,514499,2013,Delhi,Petrol,65845,Automatic,2,11445
993,Maruti,Vitara BrezzaVDI OPT,743499,2018,Delhi,Diesel,71192,Manual,1,16539
994,Renault,Kwid1.0 RXL,234000,2017,Delhi,Petrol,40117,Manual,3,5205
995,Maruti,BalenoZETA 1.2 K12,589000,2017,Delhi,Petrol,50041,Manual,1,13102
996,Maruti,SwiftVDI,330699,2013,Delhi,Diesel,95554,Manual,1,7356
997,Renault,DusterRXZ DIESEL 110,395000,2014,Delhi,Diesel,75416,Manual,2,8787
998,Maruti,SwiftVDI ABS,487299,2017,Delhi,Diesel,96866,Manual,1,10840
999,Hyundai,EonMAGNA PLUS,258799,2015,Delhi,Petrol,71504,Manual,1,5757
1000,Maruti,SwiftVXI,435000,2016,Delhi,Petrol,53247,Manual,1,9676
1001,Maruti,Wagon R 1.0LXI,412000,2018,Delhi,Petrol,41263,Manual,1,9165
1002,Maruti,SwiftVDI,358899,2014,Delhi,Diesel,80976,Manual,1,7984
1003,Maruti,SwiftVDI,290599,2012,Delhi,Diesel,89809,Manual,1,6464
1004,Hyundai,i10SPORTZ 1.1 IRDE2,368799,2015,Delhi,Petrol,61140,Manual,1,8204
1005,Jeep,CompassLIMITED O 1.4 AT,1790000,2019,Delhi,Petrol,20194,Automatic,1,39818
1006,Maruti,BalenoALPHA 1.2 K12,718299,2018,Delhi,Petrol,37904,Manual,1,15978
1007,Hyundai,Creta1.6 E + VTVT,975000,2018,Delhi,Petrol,13675,Manual,1,21688
1008,Hyundai,Grand i10MAGNA 1.1 CRDI,313699,2015,Delhi,Diesel,107330,Manual,1,6978
1009,Skoda,Superb1.8 TSI LK AT,1697199,2016,Delhi,Petrol,38718,Automatic,3,37753
1010,Maruti,SwiftVDI ABS,394699,2015,Delhi,Diesel,86072,Manual,1,8780
1011,Honda,CRV2.4 MT,271000,2007,Delhi,Petrol,86042,Manual,1,6028
1012,Maruti,Alto 800LXI,258499,2016,Delhi,Petrol,64645,Manual,1,5750
1013,Maruti,Swift DzireVDI BS IV,317399,2012,Delhi,Diesel,140546,Manual,1,7060
1014,Hyundai,Santro XingGL,120000,2009,Delhi,Petrol,102099,Manual,1,2669
1015,Honda,Jazz1.2 V AT,502000,2016,Delhi,Petrol,67522,Automatic,2,11167
1016,Maruti,CelerioVDI,248599,2015,Delhi,Diesel,73484,Manual,2,5530
1017,Ford,Endeavour2.2L AT Titanium Plus Sunroof,2999000,2019,Delhi,Diesel,29217,Automatic,1,66711
1018,Hyundai,i10SPORTZ 1.1 IRDE2,328900,2015,Delhi,Petrol,58463,Manual,1,7316
1019,Maruti,SwiftVDI,330199,2013,Delhi,Diesel,84729,Manual,1,7345
1020,Maruti,,625000,2016,Delhi,Diesel,42165,,1,13903
1021,Hyundai,VernaFLUIDIC 1.6 SX CRDI OPT,511699,2014,Delhi,Diesel,81676,Manual,1,11382
1022,Maruti,Swift DzireLDI BS IV,388899,2014,Delhi,Diesel,75884,Manual,1,8651
1023,Maruti,S CrossZETA 1.3,511399,2015,Delhi,Diesel,92160,Manual,1,11376
1024,Ford,Ecosport1.5 TREND TDCI,397899,2014,Delhi,Diesel,121293,Manual,1,8851
1025,Ford,Ecosport1.5 TREND TI VCT AT,870000,2019,Delhi,Petrol,36307,Manual,1,19353
1026,Honda,Jazz1.2 V AT,435999,2015,Delhi,Petrol,87341,Automatic,2,9699
1027,Maruti,SwiftVDI,363199,2014,Delhi,Diesel,76156,Manual,1,8079
1028,Maruti,SwiftVDI,306899,2013,Delhi,Diesel,86036,Manual,1,6827
1029,Maruti,SwiftVDI,368499,2014,Delhi,Diesel,88382,Manual,1,8197
1030,Maruti,Vitara BrezzaVDI OPT,745799,2016,Delhi,Diesel,59648,Manual,1,16590
1031,Ford,Ecosport1.5TITANIUM TDCI,593000,2016,Delhi,Diesel,96177,Manual,1,13191
1032,Maruti,Vitara BrezzaZDI,885000,2018,Delhi,Diesel,24420,Manual,1,19686
1033,Maruti,SwiftLXI OPT,403000,2016,Delhi,Petrol,59281,Manual,1,8965
1034,Maruti,Swift DzireZDI,331499,2012,Delhi,Diesel,86622,Manual,1,7374
1035,Maruti,S CrossALPHA SHVS,831599,2017,Delhi,Diesel,86066,Manual,1,18498
1036,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,279999,2011,Delhi,Petrol,75137,Manual,2,6228
1037,Hyundai,,882199,2016,Delhi,Diesel,87697,,1,19624
1038,Maruti,Vitara BrezzaZDI,788500,2018,Delhi,Diesel,44600,Manual,1,17540
1039,Volkswagen,AmeoCOMFORTLINE 1.2,449000,2016,Delhi,Petrol,51676,Manual,1,9988
1040,Ford,Ecosport1.5TITANIUM TDCI,429099,2013,Delhi,Diesel,92380,Manual,2,9545
1041,Maruti,Alto 800LXI,281000,2017,Delhi,Petrol,49573,Manual,1,6251
1042,Maruti,SwiftVDI,577899,2018,Delhi,Diesel,66230,Manual,1,12855
1043,Audi,A340 TFSI PREMIUM,1820799,2016,Delhi,Petrol,76786,Automatic,1,40503
1044,Mahindra,XUV500W10,860399,2015,Delhi,Diesel,92400,Manual,2,19139
1045,Hyundai,i20ASTA 1.4 CRDI,411999,2014,Delhi,Diesel,88697,Manual,2,9165
1046,Mahindra,ScorpioS3 2WD,801000,2018,Delhi,Diesel,45170,Manual,1,17818
1047,Hyundai,Elite i20ASTA 1.2,604000,2017,Delhi,Petrol,54318,Manual,1,13436
1048,Mahindra,ScorpioS3 2WD,801000,2018,Delhi,Diesel,45170,Manual,1,17818
1049,Toyota,Etios LivaGD exclusive,303199,2013,Delhi,Diesel,97735,Manual,1,6744
1050,Toyota,Etios LivaGD,351899,2013,Delhi,Diesel,104810,Manual,1,7828
1051,Hyundai,Elite i20Magna Executive 1.2,625000,2018,Delhi,Petrol,28390,Manual,1,13903
1052,Maruti,Vitara BrezzaVDI AMT,809499,2019,Delhi,Diesel,55887,Manual,1,18007
1053,Honda,Amaze1.5 EXMT I DTEC,300099,2013,Delhi,Diesel,75953,Manual,1,6676
1054,Honda,CityS MT PETROL,500000,2014,Delhi,Petrol,75360,Manual,1,11122
1055,Nissan,TerranoXL PLUS 85 PS DEISEL,400000,2014,Delhi,Diesel,73560,Manual,2,8898
1056,Honda,CityS MT PETROL,310299,2010,Delhi,Petrol,113701,Manual,1,6902
1057,Hyundai,EonD LITE PLUS,241000,2014,Delhi,Petrol,60437,Manual,1,5361
1058,Mahindra,XUV500W10 FWD,992000,2017,Delhi,Diesel,81240,Manual,2,22066
1059,Honda,CityVX MT DIESEL,512899,2014,Delhi,Diesel,81642,Manual,1,11409
1060,Toyota,Fortuner3.0 AT 4X2,1670000,2015,Delhi,Diesel,64875,Automatic,1,37148
1061,Maruti,SwiftLXI,551000,2019,Delhi,Petrol,20738,Manual,1,12257
1062,BMW,,4040000,2017,Delhi,Petrol,31364,,1,89868
1063,Ford,Ecosport1.5 TITANIUM TI VCT AT,950000,2018,Delhi,Petrol,18073,Automatic,1,21132
1064,Maruti,Swift DzireLDI OPT,429499,2016,Delhi,Diesel,76827,Manual,1,9554
1065,Mahindra,TUV300T8,711000,2018,Delhi,Diesel,55646,Manual,1,15816
1066,Honda,Amaze1.5 SMT I DTEC,378699,2015,Delhi,Diesel,96711,Manual,1,8424
1067,Hyundai,i20SPORTZ 1.2 VTVT,462799,2013,Delhi,Petrol,74622,Manual,1,10295
1068,Maruti,BalenoZETA 1.2 K12,550000,2016,Delhi,Petrol,41759,Manual,1,12234
1069,Maruti,Alto 800LXI,194000,2014,Delhi,Petrol,64541,Manual,1,4315
1070,Honda,Amaze1.5 SX MT I DTEC,423599,2015,Delhi,Diesel,85233,Manual,1,9423
1071,Maruti,,955000,2019,Delhi,Petrol,42953,,1,21243
1072,Hyundai,VernaFLUIDIC 1.6 SX CRDI,409799,2012,Delhi,Diesel,112798,Manual,1,9116
1073,Hyundai,Elite i20MAGNA 1.2,480799,2015,Delhi,Petrol,60865,Manual,1,10695
1074,Hyundai,VernaFLUIDIC 1.6 SX CRDI,417000,2013,Delhi,Diesel,92768,Manual,1,9276
1075,Maruti,IGNISZETA 1.2 K12 AMT,485000,2017,Delhi,Petrol,54194,Automatic,1,10789
1076,Honda,Amaze1.5 EMT I DTEC,292199,2014,Delhi,Diesel,95697,Manual,1,6500
1077,Tata,,814000,2019,Delhi,Petrol,20599,,1,18107
1078,Nissan,TerranoXV D THP PREMIUM 110 PS,435000,2014,Delhi,Diesel,66016,Manual,1,9676
1079,Maruti,SwiftVDI,340000,2013,Delhi,Diesel,64473,Manual,1,7563
1080,Maruti,BalenoALPHA 1.2 K12,552099,2016,Delhi,Petrol,64564,Manual,2,12281
1081,Maruti,SwiftVDI,397699,2014,Delhi,Diesel,82238,Manual,2,8847
1082,Maruti,Alto 800LX,267899,2014,Delhi,Petrol,60784,Manual,3,5959
1083,Hyundai,VernaFLUIDIC 1.6 SX CRDI,440000,2013,Delhi,Diesel,100126,Manual,1,9788
1084,Maruti,SwiftVDI,391099,2013,Delhi,Diesel,94727,Manual,1,8700
1085,Maruti,SwiftVXI,365000,2014,Delhi,Petrol,64288,Manual,1,8119
1086,Ford,Endeavour3.2l 4X4 AT Titanium,2768000,2017,Delhi,Diesel,51100,Automatic,1,61573
1087,Maruti,Swift DzireLDI BS IV,278699,2013,Delhi,Diesel,82016,Manual,2,6200
1088,Mahindra,ScorpioS10,977199,2016,Delhi,Diesel,51569,Manual,1,21737
1089,Audi,A42.0 TDI PREMIUM PLUS,1170599,2012,Delhi,Diesel,45643,Automatic,1,26039
1090,Datsun,GoT,215000,2014,Delhi,Petrol,61307,Manual,1,4783
1091,Ford,Ecosport1.5 TITANIUM TI VCT AT,800000,2017,Delhi,Petrol,52030,Automatic,1,17796
1092,Maruti,CiazZETA 1.4 VVT AMT,810000,2018,Delhi,Petrol,45354,Automatic,1,18018
1093,Mahindra,TUV300T8,569000,2016,Delhi,Diesel,59223,Manual,1,12657
1094,Ford,Ecosport1.5 TITANIUM TI VCT AT,663799,2015,Delhi,Petrol,74711,Automatic,2,14766
1095,Maruti,ErtigaVDI SHVS,584199,2016,Delhi,Diesel,96348,Manual,1,12995
1096,Mahindra,XUV500W8 FWD,732399,2015,Delhi,Diesel,84778,Manual,2,16292
1097,Hyundai,Elite i20MAGNA 1.4 CRDI,457399,2015,Delhi,Diesel,76443,Manual,1,10175
1098,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,297499,2014,Delhi,Petrol,138853,Manual,1,6618
1099,Ford,Ecosport1.5 AMBIENTE TDCI,420000,2015,Delhi,Diesel,74036,Manual,1,9343
1100,Ford,,825000,2018,Delhi,Petrol,26362,,1,18352
1101,Maruti,Vitara BrezzaZDI PLUS,778000,2017,Delhi,Diesel,47525,Manual,1,17306
1102,Maruti,RitzVXI BS IV,250699,2011,Delhi,Petrol,115774,Manual,1,5577
1103,Mahindra,,870000,2016,Delhi,Diesel,60974,,1,19353
1104,Honda,Jazz1.2 V AT,752000,2018,Delhi,Petrol,28117,Automatic,1,16728
1105,Honda,CityVX MT PETROL,876000,2018,Delhi,Petrol,48815,Manual,1,19486
1106,Renault,ScalaRXL PETROL,235000,2013,Delhi,Petrol,99412,Manual,2,5227
1107,KIA,,1588699,2020,Delhi,Petrol,27192,,1,35340
1108,Maruti,SwiftVDI,282299,2012,Delhi,Diesel,105388,Manual,1,6280
1109,Datsun,Redi GoA,250000,2018,Delhi,Petrol,41014,Manual,1,5561
1110,Volkswagen,VentoHIGHLINE PETROL AT,425000,2013,Delhi,Petrol,71496,Automatic,1,9454
1111,Renault,DusterRXS 85 PS,662499,2016,Delhi,Diesel,58458,Manual,1,14737
1112,Mahindra,XUV500W9,1225000,2018,Delhi,Diesel,50730,Manual,1,27249
1113,BMW,3 Series320D,1711699,2015,Delhi,Diesel,35399,Automatic,2,38076
1114,Hyundai,Elite i20SPORTZ 1.4,545000,2017,Delhi,Diesel,49797,Manual,1,12123
1115,Maruti,Swift DzireLDI BS IV,414000,2016,Delhi,Diesel,49747,Manual,1,9209
1116,Hyundai,Grand i10ASTA 1.1 (O) CRDI,425000,2015,Delhi,Diesel,65906,Manual,1,9454
1117,Mahindra,QuantoC2,210000,2012,Delhi,Diesel,79049,Manual,1,4671
1118,Toyota,Innova2.5 GX 7 STR BS IV,615799,2013,Delhi,Diesel,120943,Manual,2,13698
